Id;Nombre;PVP;PVP_Unidad_Medida;Cantidad_Neta;URL_Producto;URL_Imagen;UltActualizacion
1873646;Alimento para perros PEDIGREE pollo buey verdura...;1,82 €;4,55 € / el kilo;0;https://www.gadisline.com/producto/?productID=1873646;https://www.gadisline.com/resources/images/1873646_F_001.jpg?x75742;05/11/2019 00:56:21
5230528;Alimento para perros PERRYNAT arroz-zanahorias...;1,79 €;1,79 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230528;https://www.gadisline.com/resources/images/5230528_F_001.jpg?x75742;05/11/2019 00:56:21
5230518;Alimento para perros PERRYNAT carnes variadas...;1,79 €;1,79 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230518;https://www.gadisline.com/resources/images/5230518_F_001.jpg?x75742;05/11/2019 00:56:21
5230155;Alimento para perros PURINA ONE adult...;2,25 €;5,63 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230155;https://www.gadisline.com/resources/images/5230155_F_001.jpg?x75742;05/11/2019 00:56:21
5230913;Alimento perro PEDIGREE paté pollo  800 grs.;2,50 €;3,13 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230913;https://www.gadisline.com/resources/images/5230913_F_001.jpg?x75742;05/11/2019 00:56:21
5230164;Alimento perro ULTIMA mini adulto pollo-legumbres...;1,10 €;7,33 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230164;https://www.gadisline.com/resources/images/5230164_F_001.jpg?x75742;05/11/2019 00:56:21
5230163;Alimento perro ULTIMA mini senior pollo-vegetales...;1,00 €;6,67 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230163;https://www.gadisline.com/resources/images/5230163_F_001.jpg?x75742;05/11/2019 00:56:22
5230168;Alimento perros bocaditos salsa buey IFA AMIGO...;1,40 €;1,12 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230168;https://www.gadisline.com/resources/images/5230168_F_001.jpg?x75742;05/11/2019 00:56:22
5230171;Alimento perros bocaditos salsa buey verduras IFA...;0,89 €;1,11 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230171;https://www.gadisline.com/resources/images/5230171_F_001.jpg?x75742;05/11/2019 00:56:22
5230157;Alimento perros CESAR delicias en salsa pack 4x100...;2,45 €;6,13 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230157;https://www.gadisline.com/resources/images/5230157_F_001.jpg?x75742;05/11/2019 00:56:22
5230174;Alimento perros CESAR paté buey tarrina 150 grs.;1,00 €;6,67 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230174;https://www.gadisline.com/resources/images/5230174_F_001.jpg?x75742;05/11/2019 00:56:22
5230177;Alimento perros CESAR paté de pollo tarrina 150...;1,00 €;6,67 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230177;https://www.gadisline.com/resources/images/5230177_F_001.jpg?x75742;05/11/2019 00:56:22
5230167;Alimento perros paté buey con verdura IFA AMIGO...;0,59 €;1,97 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230167;https://www.gadisline.com/resources/images/5230167_F_001.jpg?x75742;05/11/2019 00:56:22
5230166;Alimento perros paté pollo con verdura IFA AMIGO...;0,59 €;1,97 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230166;https://www.gadisline.com/resources/images/5230166_F_001.jpg?x75742;05/11/2019 00:56:22
5230415;Alimento perros PEDIGREE razas pequeñas paté...;1,36 €;4,53 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230415;https://www.gadisline.com/resources/images/5230415_F_001.jpg?x75742;05/11/2019 00:56:22
5230416;Alimento perros PEDIGREE razas pequeñas paté...;1,36 €;4,53 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230416;https://www.gadisline.com/resources/images/5230416_F_001.jpg?x75742;05/11/2019 00:56:22
3003589;Alimento perros PEDIGREE senior tarrina 300 grs.;1,36 €;4,53 € / el kilo;0;https://www.gadisline.com/producto/?productID=3003589;https://www.gadisline.com/resources/images/3003589_F_001.jpg?x75742;05/11/2019 00:56:23
5230162;Alimento perros PERRYNAT razas pequeñas barra 500...;1,09 €;2,18 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230162;https://www.gadisline.com/resources/images/5230162_F_001.jpg?x75742;05/11/2019 00:56:23
5230165;Alimento perros razas pequeñas adulto paté pollo...;0,50 €;3,33 € / el kilo;0;https://www.gadisline.com/producto/?productID=5230165;https://www.gadisline.com/resources/images/5230165_F_001.jpg;05/11/2019 00:56:23
5240343;A/gatos junior p.ONE pollo-arroz 450 grs.;2,10 €;4,67 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240343;https://www.gadisline.com/resources/images/5240343_F_001.jpg?x75742;05/11/2019 00:56:33
5240310;A/gatos ULTIMA senior esterilizados 800 grs.;3,95 €;4,94 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240310;https://www.gadisline.com/resources/images/5240310_F_001.jpg?x75742;05/11/2019 00:56:33
5240314;Alimento gatos adultos carne y vegetales IFA AMIGO...;4,25 €;1,06 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240314;https://www.gadisline.com/resources/images/5240314_F_001.jpg?x75742;05/11/2019 00:56:33
5240316;Alimento gatos adultos carne y verduras IFA AMIGO...;2,19 €;1,10 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240316;https://www.gadisline.com/resources/images/5240316_F_001.jpg?x75742;05/11/2019 00:56:33
5240317;Alimento gatos adultos pescado verduras IFA AMIGO...;2,19 €;1,10 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240317;https://www.gadisline.com/resources/images/5240317_F_001.jpg?x75742;05/11/2019 00:56:33
5240315;Alimento gatos adultos pescado verduras IFA AMIGO...;4,25 €;1,06 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240315;https://www.gadisline.com/resources/images/5240315_F_001.jpg?x75742;05/11/2019 00:56:33
5240308;Alimento gatos BREKKIES delicius aves 750 grs.;1,99 €;2,65 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240308;https://www.gadisline.com/resources/images/5240308_F_001.jpg?x75742;05/11/2019 00:56:33
5240973;Alimento gatos BREKKIES esterilizado 3 kg.;7,99 €;2,66 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240973;https://www.gadisline.com/resources/images/5240973_F_001.jpg?x75742;05/11/2019 00:56:33
5240330;Alimento gatos esterilizados ULTIMA bolas de pelo...;7,30 €;4,87 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240330;https://www.gadisline.com/resources/images/5240330_F_001.jpg?x75742;05/11/2019 00:56:33
5240985;Alimento gatos estériles y bolas de pelo IFA...;3,50 €;2,33 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240985;https://www.gadisline.com/resources/images/5240985_F_001.jpg?x75742;05/11/2019 00:56:34
5240395;Alimento gatos junior FRISKIES croquetas 1,5 kg.;3,69 €;2,46 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240395;https://www.gadisline.com/resources/images/5240395_F_001.jpg?x75742;05/11/2019 00:56:34
5240302;Alimento gatos PURINA ONE digestivo sensible pavo...;3,50 €;4,38 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240302;https://www.gadisline.com/resources/images/5240302_F_001.jpg?x75742;05/11/2019 00:56:34
5240322;Alimento gatos PURINA ONE esterilizados buey 1,5...;6,75 €;4,50 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240322;https://www.gadisline.com/resources/images/5240322_F_001.jpg?x75742;05/11/2019 00:56:34
5240304;Alimento gatos PURINA ONE esterilizados buey 800...;3,50 €;4,38 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240304;https://www.gadisline.com/resources/images/5240304_F_001.jpg?x75742;05/11/2019 00:56:34
5240320;Alimento gatos PURINA ONE esterilizados salmón...;6,75 €;4,50 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240320;https://www.gadisline.com/resources/images/5240320_F_001.jpg?x75742;05/11/2019 00:56:34
5240363;Alimento gatos ULTIMA control urinario 800 grs.;3,95 €;4,94 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240363;https://www.gadisline.com/resources/images/5240363_F_001.jpg?x75742;05/11/2019 00:56:34
5240328;Alimento gatos ULTIMA health esterilizados salmón...;7,30 €;4,87 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240328;https://www.gadisline.com/resources/images/5240328_F_001.jpg?x75742;05/11/2019 00:56:34
5240306;Alimento gatos ULTIMA junior pollo 400 grs.;2,09 €;5,23 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240306;https://www.gadisline.com/resources/images/5240306_F_001.jpg?x75742;05/11/2019 00:56:34
5240312;Alimento gatos ULTIMA pollo-arroz 1,5 kg.;7,35 €;4,90 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240312;https://www.gadisline.com/resources/images/5240312_F_001.jpg?x75742;05/11/2019 00:56:35
5240639;Alimento para gatos BREKKIES buey, ternera y...;4,00 €;2,67 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240639;https://www.gadisline.com/resources/images/5240639_F_001.jpg?x75742;05/11/2019 00:56:35
5240369;Alimento para gatos BREKKIES buey, ternera y...;7,85 €;1,96 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240369;https://www.gadisline.com/resources/images/5240369_F_001.jpg?x75742;05/11/2019 00:56:35
5240649;Alimento para gatos BREKKIES pescado 1,5 kg.;4,00 €;2,67 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240649;https://www.gadisline.com/resources/images/5240649_F_001.jpg?x75742;05/11/2019 00:56:35
5240370;Alimento para gatos BREKKIES pescado 4 kg.;7,85 €;1,96 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240370;https://www.gadisline.com/resources/images/5240370_F_001.jpg?x75742;05/11/2019 00:56:35
5240996;Alimento para gatos esterilizados ULTIMA buey 800...;3,95 €;4,94 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240996;https://www.gadisline.com/resources/images/5240996_F_001.jpg?x75742;05/11/2019 00:56:35
5240992;Alimento para gatos esterilizados ULTIMA pollo 1,5...;7,30 €;4,87 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240992;https://www.gadisline.com/resources/images/5240992_F_001.jpg;05/11/2019 00:56:35
5240380;Alimento para gatos PURINA FRISKIES atún y ...;3,50 €;2,33 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240380;https://www.gadisline.com/resources/images/5240380_F_001.jpg;05/11/2019 00:56:35
5240368;Alimento para gatos PURINA FRISKIES buey pollo y...;7,75 €;1,94 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240368;https://www.gadisline.com/resources/images/5240368_F_001.jpg;05/11/2019 00:56:35
5240399;Alimento para gatos PURINA FRISKIES con pescado...;7,75 €;1,94 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240399;https://www.gadisline.com/resources/images/5240399_F_001.jpg;05/11/2019 00:56:36
5240379;Alimento para gatos PURINA FRISKIES conejo pollo y...;3,50 €;2,33 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240379;https://www.gadisline.com/resources/images/5240379_F_001.jpg;05/11/2019 00:56:36
5240993;Alimento para gatos PURINA ONE junior pollo 1,5...;6,75 €;4,50 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240993;https://www.gadisline.com/resources/images/5240993_F_001.jpg;05/11/2019 00:56:36
5240389;Alimento para gatos ULTIMA adult pollo-arroz 800...;4,00 €;5,00 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240389;https://www.gadisline.com/resources/images/5240389_F_001.jpg;05/11/2019 00:56:36
5240990;Alimento para gatos ULTIMA bolas de pelo 1,5 kg.;7,25 €;4,83 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240990;https://www.gadisline.com/resources/images/5240990_F_001.jpg;05/11/2019 00:56:36
5240386;Alimento para gatos ULTIMA control bolas de pelo...;3,95 €;4,94 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240386;https://www.gadisline.com/resources/images/5240386_F_001.jpg;05/11/2019 00:56:36
5240998;Alimento para gatos ULTIMA digestión sensible...;2,09 €;5,23 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240998;https://www.gadisline.com/resources/images/5240998_F_001.jpg;05/11/2019 00:56:36
5240333;Alimento para gatos ULTIMA health esterilizados...;3,95 €;4,94 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240333;https://www.gadisline.com/resources/images/5240333_F_001.jpg;05/11/2019 00:56:36
5240387;Alimento para gatos ULTIMA health salmón-arroz...;4,00 €;5,00 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240387;https://www.gadisline.com/resources/images/5240387_F_001.jpg;05/11/2019 00:56:36
5240994;ULTIMA Nature salmón gato esterilizado 400 grs.;2,95 €;7,38 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240994;https://www.gadisline.com/resources/images/5240994_F_001.jpg;05/11/2019 00:56:36
5240995;WHISKAS seco salmón gatos esterilizados 800 grs.;2,85 €;3,56 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240995;https://www.gadisline.com/resources/images/5240995_F_001.jpg;05/11/2019 00:56:37
8890597;Snack gato CATISFACTIONS pollo 60 grs.;1,10 €;18,33 € / el kilo;0;https://www.gadisline.com/producto/?productID=8890597;https://www.gadisline.com/resources/images/8890597_F_001.jpg;05/11/2019 00:56:37
8890553;Snack gato PURINA Dentalife pollo 40 grs.;1,60 €;1,60 €;0;https://www.gadisline.com/producto/?productID=8890553;https://www.gadisline.com/resources/images/8890553_F_001.jpg;05/11/2019 00:56:37
1873684;Snack gato WHISKAS anti-hairball 60 grs.;1,95 €;32,50 € / el kilo;0;https://www.gadisline.com/producto/?productID=1873684;https://www.gadisline.com/resources/images/1873684_F_001.jpg;05/11/2019 00:56:37
2259304;Snack para gato FELIX Krispies carne-verduras 45...;1,59 €;1,59 €;0;https://www.gadisline.com/producto/?productID=2259304;https://www.gadisline.com/resources/images/2259304_F_001.jpg;05/11/2019 00:56:37
8890579;Snack para gatos CATISFACTIONS salmón 60 grs.;1,10 €;18,33 € / el kilo;0;https://www.gadisline.com/producto/?productID=8890579;https://www.gadisline.com/resources/images/8890579_F_001.jpg;05/11/2019 00:56:37
8890599;Snack para gatos PURINA FELIX Party Mix original...;1,40 €;23,33 € / el kilo;0;https://www.gadisline.com/producto/?productID=8890599;https://www.gadisline.com/resources/images/8890599_F_001.jpg;05/11/2019 00:56:37
5240129;Alimento gatos bocaditos salsa buey IFA AMIGO 400...;0,49 €;1,22 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240129;https://www.gadisline.com/resources/images/5240129_F_001.jpg?x75742;05/11/2019 00:56:47
5240126;Alimento gatos bocaditos salsa IFA AMIGO pack...;1,25 €;3,13 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240126;https://www.gadisline.com/resources/images/5240126_F_001.jpg?x75742;05/11/2019 00:56:47
5240131;Alimento gatos bocaditos salsa salmón IFA AMIGO...;0,49 €;1,22 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240131;https://www.gadisline.com/resources/images/5240131_F_001.jpg?x75742;05/11/2019 00:56:47
5240134;Alimento gatos GOURMET mon petit pollo sobres 6X50...;2,29 €;7,63 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240134;https://www.gadisline.com/resources/images/5240134_F_001.jpg?x75742;05/11/2019 00:56:48
5240132;Alimento gatos GOURMET mon petit selección...;2,29 €;7,63 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240132;https://www.gadisline.com/resources/images/5240132_F_001.jpg?x75742;05/11/2019 00:56:48
5240136;Alimento gatos GOURMET perle delicias océano 4x85...;2,25 €;6,62 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240136;https://www.gadisline.com/resources/images/5240136_F_001.jpg?x75742;05/11/2019 00:56:48
5240988;Alimento gatos mousse con atún IFA AMIGO 85 grs.;0,40 €;4,71 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240988;https://www.gadisline.com/resources/images/5240988_F_001.jpg?x75742;05/11/2019 00:56:48
5240986;Alimento gatos mousse con buey IFA AMIGO 85 grs.;0,40 €;4,71 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240986;https://www.gadisline.com/resources/images/5240986_F_001.jpg?x75742;05/11/2019 00:56:48
5240115;Alimento gatos paté buey IFA AMIGO tarrina 100...;0,31 €;3,10 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240115;https://www.gadisline.com/resources/images/5240115_F_001.jpg?x75742;05/11/2019 00:56:48
5240114;Alimento gatos paté pato IFA AMIGO tarrina 100...;0,31 €;3,10 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240114;https://www.gadisline.com/resources/images/5240114_F_001.jpg?x75742;05/11/2019 00:56:48
5240128;Alimento gatos paté pollo IFA AMIGO 400 grs.;0,55 €;1,38 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240128;https://www.gadisline.com/resources/images/5240128_F_001.jpg?x75742;05/11/2019 00:56:48
5240117;Alimento gatos paté pollo IFA AMIGO tarrina 100...;0,31 €;3,10 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240117;https://www.gadisline.com/resources/images/5240117_F_001.jpg?x75742;05/11/2019 00:56:48
5240118;Alimento gatos paté salmón IFA AMIGO tarrina 100...;0,31 €;3,10 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240118;https://www.gadisline.com/resources/images/5240118_F_001.jpg?x75742;05/11/2019 00:56:49
5240127;Alimento gatos paté, atún IFA AMIGO 400 grs.;0,55 €;1,38 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240127;https://www.gadisline.com/resources/images/5240127_F_001.jpg?x75742;05/11/2019 00:56:49
5240135;Alimento gatos PURINA FELIX fantastic seleccion...;1,49 €;3,72 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240135;https://www.gadisline.com/resources/images/5240135_F_001.jpg?x75742;05/11/2019 00:56:49
5240162;Alimento gatos WHISKAS selección de carnes 4x100...;1,85 €;4,63 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240162;https://www.gadisline.com/resources/images/5240162_F_001.jpg?x75742;05/11/2019 00:56:49
5240335;Alimento gatos WHISKAS selección pescados 4x100...;1,85 €;4,63 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240335;https://www.gadisline.com/resources/images/5240335_F_001.jpg?x75742;05/11/2019 00:56:49
5240975;Alimento para gatos FELIX Fantastic Duo pescado...;1,89 €;4,72 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240975;https://www.gadisline.com/resources/images/5240975_F_001.jpg?x75742;05/11/2019 00:56:49
5240977;Alimento para gatos PURINA Beyond mousse salmón...;0,95 €;11,18 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240977;https://www.gadisline.com/resources/images/5240977_F_001.jpg?x75742;05/11/2019 00:56:49
5240146;Alimento para gatos PURINA FELIX Fantastic festín...;1,49 €;3,72 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240146;https://www.gadisline.com/resources/images/5240146_F_001.jpg?x75742;05/11/2019 00:56:49
5240147;Alimento para gatos PURINA FELIX Fantastic pescado...;1,49 €;3,72 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240147;https://www.gadisline.com/resources/images/5240147_F_001.jpg?x75742;05/11/2019 00:56:49
5240155;Alimento para gatos PURINA FELIX pescado 4x100...;1,49 €;3,72 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240155;https://www.gadisline.com/resources/images/5240155_F_001.jpg?x75742;05/11/2019 00:56:50
5240148;Alimento para gatos PURINA FELIX selección carnes...;1,49 €;3,72 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240148;https://www.gadisline.com/resources/images/5240148_F_001.jpg?x75742;05/11/2019 00:56:50
5240184;Alimento para gatos PURINA GOURMET Diamant con...;1,20 €;14,12 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240184;https://www.gadisline.com/resources/images/5240184_F_001.jpg?x75742;05/11/2019 00:56:50
5240183;Alimento para gatos PURINA GOURMET Diamant con...;1,20 €;14,12 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240183;https://www.gadisline.com/resources/images/5240183_F_001.jpg;05/11/2019 00:56:50
5240984;Alimento para gatos PURINA Gourmet Gold fondant...;0,65 €;7,65 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240984;https://www.gadisline.com/resources/images/5240984_F_001.jpg;05/11/2019 00:56:50
4130216;Alimento para gatos PURINA GOURMET Gold mousse con...;0,65 €;7,65 € / el kilo;0;https://www.gadisline.com/producto/?productID=4130216;https://www.gadisline.com/resources/images/4130216_F_001.jpg;05/11/2019 00:56:50
5240176;Alimento para gatos PURINA GOURMET Gold mousse...;4,39 €;6,46 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240176;https://www.gadisline.com/resources/images/5240176_F_001.jpg;05/11/2019 00:56:50
4130214;Alimento para gatos PURINA GOURMET Gold pescado...;0,65 €;7,65 € / el kilo;0;https://www.gadisline.com/producto/?productID=4130214;https://www.gadisline.com/resources/images/4130214_F_001.jpg;05/11/2019 00:56:50
4130215;Alimento para gatos PURINA GOURMET Gold pollo 85...;0,65 €;7,65 € / el kilo;0;https://www.gadisline.com/producto/?productID=4130215;https://www.gadisline.com/resources/images/4130215_F_001.jpg;05/11/2019 00:56:50
5240950;Alimento para gatos PURINA GOURMET Gold pollo...;0,65 €;7,65 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240950;https://www.gadisline.com/resources/images/5240950_F_001.jpg;05/11/2019 00:56:51
5240951;Alimento para gatos PURINA GOURMET Gold salmón...;0,65 €;7,65 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240951;https://www.gadisline.com/resources/images/5240951_F_001.jpg;05/11/2019 00:56:51
5240102;Alimento para gatos PURINA GOURMET Gold tartalette...;0,65 €;7,65 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240102;https://www.gadisline.com/resources/images/5240102_F_001.jpg;05/11/2019 00:56:51
5240167;Alimento para gatos PURINA GOURMET Perle finas...;2,25 €;6,62 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240167;https://www.gadisline.com/resources/images/5240167_F_001.jpg;05/11/2019 00:56:51
5240103;Alimento para gatos PURINA GOURMET sopa pollo 4x40...;3,25 €;20,31 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240103;https://www.gadisline.com/resources/images/5240103_F_001.jpg;05/11/2019 00:56:51
5240976;Alimento para gatos PURINA grain free mousse buey...;0,95 €;11,18 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240976;https://www.gadisline.com/resources/images/5240976_F_001.jpg;05/11/2019 00:56:51
5240979;Alimento para gatos PURINA ONE junior 4x100 grs.;2,89 €;7,23 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240979;https://www.gadisline.com/resources/images/5240979_F_001.jpg;05/11/2019 00:56:51
5240978;Alimento para gatos PURNIA ONE esterilizados buey...;3,15 €;7,87 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240978;https://www.gadisline.com/resources/images/5240978_F_001.jpg;05/11/2019 00:56:51
5240144;Alimento para gatos SHEBA pescado en salsa 4x85...;2,30 €;6,76 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240144;https://www.gadisline.com/resources/images/5240144_F_001.jpg;05/11/2019 00:56:51
5240105;Alimento para gatos SHEBA selección carnes salsa...;2,30 €;6,76 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240105;https://www.gadisline.com/resources/images/5240105_F_001.jpg;05/11/2019 00:56:51
5240981;Alimento para gatos ULTIMA Nature pavo buey...;2,95 €;8,68 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240981;https://www.gadisline.com/resources/images/5240981_F_001.jpg;05/11/2019 00:56:52
5240980;Alimento para gatos ULTIMA Nature tucha-salmón...;2,95 €;8,68 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240980;https://www.gadisline.com/resources/images/5240980_F_001.jpg;05/11/2019 00:56:52
5240982;Alimento para gatos WHISKAS Casserole aves pack...;1,95 €;5,74 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240982;https://www.gadisline.com/resources/images/5240982_F_001.jpg;05/11/2019 00:56:52
5240983;Alimento para gatos WHISKAS Casserole junior aves...;1,95 €;5,74 € / el kilo;0;https://www.gadisline.com/producto/?productID=5240983;https://www.gadisline.com/resources/images/5240983_F_001.jpg;05/11/2019 00:56:52
4642288;Alimento para canarios fruta VITAKRAFT 2 barritas...;1,70 €;28,33 € / el kilo;0;https://www.gadisline.com/producto/?productID=4642288;https://www.gadisline.com/resources/images/4642288_F_001.jpg?x75742;05/11/2019 00:56:59
4642286;Alimento para canarios menú VITAKRAFT 500 grs.;1,74 €;3,48 € / el kilo;0;https://www.gadisline.com/producto/?productID=4642286;https://www.gadisline.com/resources/images/4642286_F_001.jpg?x75742;05/11/2019 00:56:59
4642282;Alimento para loros menú premium VITAKRAFT 1 kg.;3,63 €;3,63 € / el kilo;0;https://www.gadisline.com/producto/?productID=4642282;https://www.gadisline.com/resources/images/4642282_F_001.jpg?x75742;05/11/2019 00:56:59
4642280;Alimento para periquitos barritas miel-sésamo...;1,70 €;28,33 € / el kilo;0;https://www.gadisline.com/producto/?productID=4642280;https://www.gadisline.com/resources/images/4642280_F_001.jpg?x75742;05/11/2019 00:56:59
4642284;Alimento para periquitos VITAKRAFT 500 grs.;1,74 €;3,48 € / el kilo;0;https://www.gadisline.com/producto/?productID=4642284;https://www.gadisline.com/resources/images/4642284_F_001.jpg?x75742;05/11/2019 00:56:59
4642290;Alimento para pájaros espigas de mijo VITAKRAFT...;2,54 €;25,40 € / el kilo;0;https://www.gadisline.com/producto/?productID=4642290;https://www.gadisline.com/resources/images/4642290_F_001.jpg?x75742;05/11/2019 00:57:00
4642292;Alimento periquitos (mezcla) IFA AMIGO 500 grs.;1,00 €;2,00 € / el kilo;0;https://www.gadisline.com/producto/?productID=4642292;https://www.gadisline.com/resources/images/4642292_F_001.jpg?x75742;05/11/2019 00:57:00
5250098;Alimento para peces de agua fria Gold Flake-Mix...;2,99 €;55,37 € / el kilo;0;https://www.gadisline.com/producto/?productID=5250098;https://www.gadisline.com/resources/images/5250098_F_001.jpg?x75742;05/11/2019 00:57:06
4642386;Alimento hamsters premium vital VITAKRAFT 400 grs.;1,70 €;4,25 € / el kilo;0;https://www.gadisline.com/producto/?productID=4642386;https://www.gadisline.com/resources/images/4642386_F_001.jpg?x75742;05/11/2019 00:57:07
4642384;Alimento para conejos menú premium vital...;3,74 €;3,74 € / el kilo;0;https://www.gadisline.com/producto/?productID=4642384;https://www.gadisline.com/resources/images/4642384_F_001.jpg?x75742;05/11/2019 00:57:07
4642387;Alimento para tortugas menú gammarus VITAKRAFT 35...;3,25 €;3,25 €;0;https://www.gadisline.com/producto/?productID=4642387;https://www.gadisline.com/resources/images/4642387_F_001.jpg?x75742;05/11/2019 00:57:07
4642385;Alimento pájaro menú premium cotorras VITAKRAFT...;3,63 €;3,63 € / el kilo;0;https://www.gadisline.com/producto/?productID=4642385;https://www.gadisline.com/resources/images/4642385_F_001.jpg?x75742;05/11/2019 00:57:07
2251967;Arena de gatos sepiolita IFA AMIGO 5 k.;1,03 €;0,21 € / el kilo;0;https://www.gadisline.com/producto/?productID=2251967;https://www.gadisline.com/resources/images/2251967_F_001.jpg?x75742;05/11/2019 00:57:14
2263151;Arena FELIGHT aglomerante ultralight 5 l.;5,25 €;1,05 € / el litro;0;https://www.gadisline.com/producto/?productID=2263151;https://www.gadisline.com/resources/images/2263151_F_001.jpg?x75742;05/11/2019 00:57:14
2251251;Arena gatos FRISKIES elementia sensitive 5 l.;5,95 €;1,19 € / el litro;0;https://www.gadisline.com/producto/?productID=2251251;https://www.gadisline.com/resources/images/2251251_F_001.jpg?x75742;05/11/2019 00:57:14
